pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,source_bad_verb,selected_pair_id,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_1/565,xtail,passive_1,565,565,Many kingmakers are , by many pantaloons.,shoplifted,eventuated,Many kingmakers are shoplifted by many pantaloons.,Many kingmakers are eventuated by many pantaloons.,remonstrated,xtail/passive_1/shoplift/was,-67.46290271866019,-20.20416349172592,-27.158894055959536,-1.8958076238632202,13,4,-66.6510256516267,-20.496405601501465,-26.0547748791505,-2.4887490272521973,11,2,-0.8118770670334925,0.2922421097755432,-1.1041191768090357,0.592941403388977,0
xtail/passive_1/570,xtail,passive_1,570,570,Some bacteriologists are , by the parleys.,tithed,puttered,Some bacteriologists are tithed by the parleys.,Some bacteriologists are puttered by the parleys.,resounded,xtail/passive_1/tithe/was,-61.958035588264465,-15.838528871536255,-27.244693875312805,-2.590498685836792,10,2,-62.8958016037941,-19.01394271850586,-25.007046043872833,-2.5833826065063477,10,2,0.9377660155296326,3.1754138469696045,-2.237647831439972,-0.007116079330444336,1
xtail/passive_1/572,xtail,passive_1,572,572,Those lairds are , by most petites.,swaddled,decamped,Those lairds are swaddled by most petites.,Those lairds are decamped by most petites.,debarked,xtail/passive_1/swaddle/was,-63.698646657168865,-14.296063534915447,-31.005917072296143,-3.9387612342834473,11,3,-63.82029175758362,-14.918786525726318,-30.504839181900024,-4.040119171142578,10,2,0.12164510041475296,0.6227229908108711,-0.5010778903961182,0.10135793685913086,1
xtail/passive_1/573,xtail,passive_1,573,573,Every younker isn't , by some wayfarers.,hefted,hibernated,Every younker isn't hefted by some wayfarers.,Every younker isn't hibernated by some wayfarers.,decamped,xtail/passive_1/heft/was,-70.93670257925987,-14.79033875465393,-23.241273134946823,-2.1307990550994873,14,3,-76.34095036424696,-17.387407878413796,-26.04845179617405,-3.9070827960968018,15,4,5.404247784987092,2.5970691237598658,2.8071786612272263,1.7762837409973145,1
xtail/passive_1/574,xtail,passive_1,574,574,The spymasters aren't , by a lot of rippers.,lugged,drooled,The spymasters aren't lugged by a lot of rippers.,The spymasters aren't drooled by a lot of rippers.,burgeoned,xtail/passive_1/lug/was,-71.28478835523129,-18.62822437286377,-27.581961408257484,-3.5408241748809814,14,2,-72.11219622194767,-19.291257560253143,-27.746336087584496,-4.4922099113464355,15,3,0.8274078667163849,0.6630331873893738,0.1643746793270111,0.9513857364654541,1
xtail/passive_1/581,xtail,passive_1,581,581,Every troubleshooter was , by absconders.,larded,fizzed,Every troubleshooter was larded by absconders.,Every troubleshooter was fizzed by absconders.,leered,xtail/passive_1/lard/was,-55.07047212123871,-16.911133766174316,-20.34001088142395,-4.4489641189575195,11,2,-57.68662893772125,-16.307000160217285,-23.560301303863525,-3.271601676940918,12,3,2.616156816482544,-0.6041336059570312,3.220290422439575,-1.1773624420166016,1
xtail/passive_1/582,xtail,passive_1,582,582,This ecru isn't , by that volcanology.,recompensed,leered,This ecru isn't recompensed by that volcanology.,This ecru isn't leered by that volcanology.,bantered,xtail/passive_1/recompense/was,-75.59178267419338,-19.995550870895386,-29.01390814781189,-2.4098806381225586,13,3,-77.34822164475918,-18.17646312713623,-32.58943486213684,-4.78132438659668,12,2,1.756438970565796,-1.8190877437591553,3.575526714324951,2.371443748474121,1
xtail/passive_1/585,xtail,passive_1,585,585,Many pressmen aren't , by a bailee.,filched,smoldered,Many pressmen aren't filched by a bailee.,Many pressmen aren't smoldered by a bailee.,tingled,xtail/passive_1/filch/was,-60.45210540294647,-16.350672721862793,-22.108423709869385,-2.024510383605957,11,2,-65.18357878923416,-17.641373336315155,-25.549196481704712,-2.4814302921295166,12,3,4.731473386287689,1.290700614452362,3.440772771835327,0.45691990852355957,1
xtail/passive_1/591,xtail,passive_1,591,591,Many hoboes are , by the valuers.,rearmed,tottered,Many hoboes are rearmed by the valuers.,Many hoboes are tottered by the valuers.,panted,xtail/passive_1/rearm/was,-59.028366804122925,-14.92411494255066,-23.663881540298462,-1.5982692241668701,11,2,-65.9962021112442,-17.06713104248047,-28.48870074748993,-3.7135610580444336,11,2,6.967835307121277,2.1430160999298096,4.824819207191467,2.1152918338775635,1
xtail/passive_1/592,xtail,passive_1,592,592,This harmonizer is , by roofers.,filched,smoldered,This harmonizer is filched by roofers.,This harmonizer is smoldered by roofers.,remonstrated,xtail/passive_1/filch/was,-54.18178403377533,-15.457481622695923,-20.1438090801239,-4.088867664337158,9,2,-58.45328867435455,-18.421211004257202,-21.451584339141846,-2.9600110054016113,10,3,4.271504640579224,2.9637293815612793,1.3077752590179443,-1.1288566589355469,1
xtail/passive_1/593,xtail,passive_1,593,593,All juggernauts were , by many lightweights.,lugged,drooled,All juggernauts were lugged by many lightweights.,All juggernauts were drooled by many lightweights.,resounded,xtail/passive_1/lug/was,-57.15879379083344,-12.108272314071655,-24.24836766719818,-3.4725701808929443,13,2,-58.71930597593018,-13.64993268251419,-24.267219483852386,-4.824460983276367,14,3,1.5605121850967407,1.5416603684425354,0.018851816654205322,1.3518908023834229,1
xtail/passive_1/599,xtail,passive_1,599,599,These featherweights weren't , by these anchorites.,recompensed,leered,These featherweights weren't recompensed by these anchorites.,These featherweights weren't leered by these anchorites.,toddled,xtail/passive_1/recompense/was,-66.76101598143578,-16.629905223846436,-27.435538053512573,-2.766965866088867,12,3,-68.69448861479759,-17.48347282409668,-28.515443086624146,-6.104739665985107,11,2,1.9334726333618164,0.8535676002502441,1.0799050331115723,3.3377737998962402,1
xtail/passive_1/601,xtail,passive_1,601,601,Buglers are , by many bacteriologists.,gulled,desisted,Buglers are gulled by many bacteriologists.,Buglers are desisted by many bacteriologists.,picnicked,xtail/passive_1/gull/was,-54.184022665023804,-13.36911153793335,-27.96853494644165,-1.2390018701553345,9,2,-59.816903948783875,-17.30373477935791,-29.66679298877716,-3.7065629959106445,9,2,5.632881283760071,3.9346232414245605,1.6982580423355103,2.46756112575531,1
xtail/passive_1/604,xtail,passive_1,604,604,Wordsmiths are , by this authoress.,reproved,remonstrated,Wordsmiths are reproved by this authoress.,Wordsmiths are remonstrated by this authoress.,eventuated,xtail/passive_1/reprove/was,-57.14481342583895,-17.973037719726562,-20.94925916939974,-2.1444475650787354,11,2,-56.75951337069273,-16.53849971294403,-21.998497121036053,-2.823643445968628,12,3,-0.38530005514621735,-1.4345380067825317,1.0492379516363144,0.6791958808898926,0
xtail/passive_1/605,xtail,passive_1,605,605,These pedlars weren't , by every moonshiner.,garlanded,bantered,These pedlars weren't garlanded by every moonshiner.,These pedlars weren't bantered by every moonshiner.,defecated,xtail/passive_1/garland/was,-65.42510936642066,-14.838639259338379,-26.72769260406494,-3.412994623184204,15,3,-66.32120097661391,-15.39228618144989,-27.070137292146683,-4.308208465576172,15,3,0.8960916101932526,0.5536469221115112,0.34244468808174133,0.8952138423919678,1
xtail/passive_1/607,xtail,passive_1,607,607,Many housemaids weren't , by some dolmans.,blasphemed,seethed,Many housemaids weren't blasphemed by some dolmans.,Many housemaids weren't seethed by some dolmans.,quacked,xtail/passive_1/blaspheme/was,-72.4498643912375,-18.174601182341576,-32.026618242263794,-2.804314613342285,14,4,-71.72698353976011,-16.561221931129694,-32.91711664199829,-3.4615020751953125,13,3,-0.7228808514773846,-1.6133792512118816,0.8904983997344971,0.6571874618530273,0
xtail/passive_1/609,xtail,passive_1,609,609,All greeters weren't , by every tenantry.,placated,crackled,All greeters weren't placated by every tenantry.,All greeters weren't crackled by every tenantry.,sidled,xtail/passive_1/placate/was,-67.99529910087585,-11.222212851047516,-32.047603487968445,-1.8542145490646362,11,2,-73.3842584490776,-18.944188594818115,-29.714587092399597,-2.704540729522705,11,2,5.388959348201752,7.721975743770599,-2.3330163955688477,0.8503261804580688,1
xtail/passive_1/610,xtail,passive_1,610,610,Those oblates aren't , by these gravitons.,walloped,gloated,Those oblates aren't walloped by these gravitons.,Those oblates aren't gloated by these gravitons.,slunk,xtail/passive_1/wallop/was,-64.75204047560692,-16.86381483078003,-19.94345784187317,-1.1880993843078613,12,2,-72.0169675052166,-15.411382675170898,-28.66081702709198,-4.319918155670166,12,2,7.26492702960968,-1.4524321556091309,8.717359185218811,3.1318187713623047,1
xtail/passive_1/615,xtail,passive_1,615,615,Many gurgles are , by some shopgirl.,mistrusted,coexisted,Many gurgles are mistrusted by some shopgirl.,Many gurgles are coexisted by some shopgirl.,whizzed,xtail/passive_1/mistrust/was,-64.81698679924011,-15.325213193893433,-29.71468472480774,-1.7405767440795898,12,3,-66.89409244060516,-15.808211922645569,-31.308791637420654,-4.233758449554443,12,3,2.0771056413650513,0.48299872875213623,1.594106912612915,2.4931817054748535,1
xtail/passive_1/616,xtail,passive_1,616,616,Those dairymen were , by some skyhook.,blasphemed,seethed,Those dairymen were blasphemed by some skyhook.,Those dairymen were seethed by some skyhook.,teemed,xtail/passive_1/blaspheme/was,-64.39509436488152,-15.037272572517395,-27.450704336166382,-1.8695409297943115,14,4,-66.57708498975262,-14.831587435211986,-29.838380098342896,-3.9317567348480225,13,3,2.181990624871105,-0.20568513730540872,2.3876757621765137,2.062215805053711,1
xtail/passive_1/618,xtail,passive_1,618,618,Acquirers are , by every malar.,disgorged,exulted,Acquirers are disgorged by every malar.,Acquirers are exulted by every malar.,sidled,xtail/passive_1/disgorge/was,-64.00973120331764,-12.878677040338516,-34.69441556930542,-2.4882516860961914,11,3,-66.1252236366272,-16.60300302505493,-33.08558201789856,-2.170262575149536,11,3,2.115492433309555,3.7243259847164154,-1.6088335514068604,-0.3179891109466553,1
xtail/passive_1/620,xtail,passive_1,620,620,Every syphilitic is , by that farmhand.,filched,smoldered,Every syphilitic is filched by that farmhand.,Every syphilitic is smoldered by that farmhand.,burgeoned,xtail/passive_1/filch/was,-61.34759854525328,-15.17693281173706,-25.519518613815308,-2.658296823501587,12,2,-67.05203901976347,-19.552679419517517,-26.848212480545044,-2.3042619228363037,13,3,5.704440474510193,4.3757466077804565,1.3286938667297363,-0.3540349006652832,1
xtail/passive_1/625,xtail,passive_1,625,625,Most luddites aren't , by the hairstylists.,blabbed,lolled,Most luddites aren't blabbed by the hairstylists.,Most luddites aren't lolled by the hairstylists.,putrefied,xtail/passive_1/blab/was,-61.53227177262306,-18.51705026626587,-18.796430438756943,-1.9219660758972168,15,3,-59.80118864774704,-16.436978340148926,-19.145419239997864,-2.0366084575653076,14,2,-1.7310831248760223,-2.0800719261169434,0.348988801240921,0.11464238166809082,0
xtail/passive_1/627,xtail,passive_1,627,627,Many prizefighters were , by many marquises.,prised,jutted,Many prizefighters were prised by many marquises.,Many prizefighters were jutted by many marquises.,vacillated,xtail/passive_1/prise/was,-57.93879824876785,-13.488237857818604,-23.753412783145905,-4.169395923614502,13,2,-58.83942240476608,-17.35666275024414,-20.785612046718597,-3.032289505004883,14,3,0.90062415599823,3.868424892425537,-2.967800736427307,-1.1371064186096191,1
xtail/passive_1/629,xtail,passive_1,629,629,Isolationists were , by those operands.,hefted,hibernated,Isolationists were hefted by those operands.,Isolationists were hibernated by those operands.,clattered,xtail/passive_1/heft/was,-63.01916313171387,-18.42055892944336,-27.980576276779175,-2.574873208999634,11,3,-60.636290807276964,-16.580310005694628,-27.437952876091003,-2.1422765254974365,12,4,-2.382872324436903,-1.8402489237487316,-0.5426234006881714,-0.43259668350219727,0
xtail/passive_1/630,xtail,passive_1,630,630,Most rationalists weren't , by this gramp.,crated,lumbered,Most rationalists weren't crated by this gramp.,Most rationalists weren't lumbered by this gramp.,hibernated,xtail/passive_1/crate/was,-65.06086918711662,-16.08080768585205,-26.891841173171997,-2.768223762512207,11,2,-61.65913876891136,-14.011882901191711,-25.559035539627075,-2.6356396675109863,11,2,-3.4017304182052612,-2.0689247846603394,-1.3328056335449219,-0.1325840950012207,0
xtail/passive_1/631,xtail,passive_1,631,631,The diathermy was , by the ghostwriters.,hefted,hibernated,The diathermy was hefted by the ghostwriters.,The diathermy was hibernated by the ghostwriters.,hibernated,xtail/passive_1/heft/was,-58.14619240164757,-13.652529746294022,-23.82901644706726,-2.664018154144287,12,3,-60.864933433011174,-16.429616691544652,-23.770670533180237,-2.6820340156555176,13,4,2.7187410313636065,2.7770869452506304,-0.058345913887023926,0.01801586151123047,1
xtail/passive_1/632,xtail,passive_1,632,632,Every stonecutter isn't , by thrombin.,resupplied,slogged,Every stonecutter isn't resupplied by thrombin.,Every stonecutter isn't slogged by thrombin.,gloated,xtail/passive_1/resupply/was,-65.44000241719186,-17.938287377357483,-21.460877537727356,-2.6234660148620605,12,3,-70.60846207104623,-19.03985357284546,-25.52777099609375,-4.607912540435791,11,2,5.16845965385437,1.101566195487976,4.066893458366394,1.9844465255737305,1
xtail/passive_1/633,xtail,passive_1,633,633,Some daydreamer wasn't , by every vestryman.,disquieted,goggled,Some daydreamer wasn't disquieted by every vestryman.,Some daydreamer wasn't goggled by every vestryman.,decamped,xtail/passive_1/disquiet/was,-74.00410534441471,-14.060293361544609,-30.411778330802917,-1.1377325057983398,14,3,-75.47546550631523,-16.063220143318176,-29.88021171092987,-2.5926671028137207,14,3,1.4713601619005203,2.002926781773567,-0.5315666198730469,1.4549345970153809,1
xtail/passive_1/634,xtail,passive_1,634,634,Those floozies weren't , by that poisoner.,unlatched,burgeoned,Those floozies weren't unlatched by that poisoner.,Those floozies weren't burgeoned by that poisoner.,puttered,xtail/passive_1/unlatch/was,-65.37894487380981,-17.99967098236084,-24.707059621810913,-4.304381847381592,14,3,-64.26714754104614,-19.107391834259033,-22.487541437149048,-2.8455982208251953,14,3,-1.1117973327636719,1.1077208518981934,-2.2195181846618652,-1.4587836265563965,0
xtail/passive_1/638,xtail,passive_1,638,638,A lot of mahouts were , by all procurators.,recompensed,leered,A lot of mahouts were recompensed by all procurators.,A lot of mahouts were leered by all procurators.,hungered,xtail/passive_1/recompense/was,-66.40864016115665,-14.338521212339401,-25.22615483403206,-2.7379581928253174,14,3,-73.43751229345798,-16.42120122909546,-30.17234694957733,-5.380890369415283,13,2,7.028872132301331,2.0826800167560577,4.946192115545273,2.642932176589966,1
xtail/passive_1/640,xtail,passive_1,640,640,The poliomyelitis wasn't , by some braveness.,crated,lumbered,The poliomyelitis wasn't crated by some braveness.,The poliomyelitis wasn't lumbered by some braveness.,pulsated,xtail/passive_1/crate/was,-68.36847235029563,-16.948484897613525,-26.37871527671814,-2.0831685066223145,15,2,-68.63219559332356,-16.348786011338234,-27.242137406021357,-2.6852011680603027,15,2,0.2637232430279255,-0.5996988862752914,0.8634221293032169,0.6020326614379883,1
xtail/passive_1/642,xtail,passive_1,642,642,All lectors aren't , by this hostler.,mistrusted,coexisted,All lectors aren't mistrusted by this hostler.,All lectors aren't coexisted by this hostler.,slunk,xtail/passive_1/mistrust/was,-59.96759653091431,-13.436278522014618,-24.555135846138,-2.4473278522491455,12,3,-69.60535496473312,-18.541584253311157,-29.08758854866028,-3.5093958377838135,12,3,9.637758433818817,5.105305731296539,4.532452702522278,1.062067985534668,1
xtail/passive_1/648,xtail,passive_1,648,648,This fibber was , by these mineworkers.,stoppered,quacked,This fibber was stoppered by these mineworkers.,This fibber was quacked by these mineworkers.,protruded,xtail/passive_1/stopper/was,-64.26083660125732,-14.418238162994385,-29.307143449783325,-3.4654972553253174,10,2,-63.83283185958862,-13.36231017112732,-29.93506669998169,-2.747579574584961,10,2,-0.42800474166870117,-1.0559279918670654,0.6279232501983643,-0.7179176807403564,0
xtail/passive_1/650,xtail,passive_1,650,650,Some colourings are , by most instagrams.,gulled,desisted,Some colourings are gulled by most instagrams.,Some colourings are desisted by most instagrams.,quacked,xtail/passive_1/gull/was,-64.61873602867126,-17.614376068115234,-29.240718960762024,-1.937496542930603,11,2,-66.85139608383179,-19.191601753234863,-29.896153330802917,-2.760690450668335,11,2,2.2326600551605225,1.577225685119629,0.6554343700408936,0.8231939077377319,1
xtail/passive_1/651,xtail,passive_1,651,651,A pedant is , by these inabilities.,lugged,drooled,A pedant is lugged by these inabilities.,A pedant is drooled by these inabilities.,seethed,xtail/passive_1/lug/was,-63.001949071884155,-17.388917446136475,-27.150050401687622,-4.787466049194336,10,2,-64.3354446105659,-20.71250633522868,-25.15995705127716,-4.215510368347168,11,3,1.3334955386817455,3.323588889092207,-1.9900933504104614,-0.571955680847168,1
xtail/passive_1/652,xtail,passive_1,652,652,These millwrights weren't , by all ravers.,recompensed,leered,These millwrights weren't recompensed by all ravers.,These millwrights weren't leered by all ravers.,quivered,xtail/passive_1/recompense/was,-67.16225799918175,-13.637108862400055,-29.97250986099243,-2.8747925758361816,13,3,-70.08912792801857,-16.9788761138916,-29.557612538337708,-6.289669990539551,12,2,2.9268699288368225,3.3417672514915466,-0.4148973226547241,3.414877414703369,1
xtail/passive_1/661,xtail,passive_1,661,661,Some wriggles weren't , by the pillagers.,garlanded,bantered,Some wriggles weren't garlanded by the pillagers.,Some wriggles weren't bantered by the pillagers.,squawked,xtail/passive_1/garland/was,-62.832414746284485,-16.80987447500229,-20.07784652709961,-3.788750171661377,13,3,-59.848396331071854,-14.356983989477158,-19.54671859741211,-4.29627799987793,13,3,-2.9840184152126312,-2.4528904855251312,-0.5311279296875,0.5075278282165527,0
xtail/passive_1/662,xtail,passive_1,662,662,All trollers aren't , by those estheticians.,pigeonholed,hitchhiked,All trollers aren't pigeonholed by those estheticians.,All trollers aren't hitchhiked by those estheticians.,shimmered,xtail/passive_1/pigeonhole/was,-69.71545806527138,-16.17651665210724,-29.083502531051636,-2.2052831649780273,14,4,-75.20846335589886,-21.933691397309303,-28.81933307647705,-2.8401412963867188,13,3,5.4930052906274796,5.7571747452020645,-0.26416945457458496,0.6348581314086914,1
xtail/passive_1/663,xtail,passive_1,663,663,These romanticists aren't , by these seculars.,resupplied,slogged,These romanticists aren't resupplied by these seculars.,These romanticists aren't slogged by these seculars.,hibernated,xtail/passive_1/resupply/was,-69.51753491163254,-22.278687000274658,-21.38164746761322,-1.7870959043502808,12,3,-66.70230573415756,-17.98582935333252,-22.859275937080383,-3.853530168533325,11,2,-2.8152291774749756,-4.292857646942139,1.477628469467163,2.0664342641830444,0
xtail/passive_1/666,xtail,passive_1,666,666,These roundheads are , by every mayoress.,debugged,tingled,These roundheads are debugged by every mayoress.,These roundheads are tingled by every mayoress.,picnicked,xtail/passive_1/debug/was,-64.43288254737854,-14.599797487258911,-31.010460376739502,-1.9770848751068115,11,2,-65.44203472137451,-16.706758499145508,-29.912651538848877,-1.9230246543884277,11,2,1.0091521739959717,2.1069610118865967,-1.097808837890625,-0.05406022071838379,1
xtail/passive_1/667,xtail,passive_1,667,667,Some theoreticians are , by that calk.,obviated,teemed,Some theoreticians are obviated by that calk.,Some theoreticians are teemed by that calk.,fawned,xtail/passive_1/obviate/was,-65.01437668502331,-16.947084307670593,-28.96528470516205,-1.50973379611969,12,3,-70.27410988509655,-22.371264457702637,-28.800837755203247,-2.9911835193634033,11,2,5.259733200073242,5.4241801500320435,-0.16444694995880127,1.4814497232437134,1
xtail/passive_1/668,xtail,passive_1,668,668,A benedick is , by many extraverts.,reproved,remonstrated,A benedick is reproved by many extraverts.,A benedick is remonstrated by many extraverts.,slouched,xtail/passive_1/reprove/was,-68.46812653541565,-15.85033893585205,-28.45720648765564,-2.0547149181365967,11,2,-71.77030229568481,-16.985631465911865,-30.62408971786499,-2.9605319499969482,12,3,3.302175760269165,1.1352925300598145,2.1668832302093506,0.9058170318603516,1
xtail/passive_1/672,xtail,passive_1,672,672,The persecutors were , by dacoits.,garlanded,bantered,The persecutors were garlanded by dacoits.,The persecutors were bantered by dacoits.,scrammed,xtail/passive_1/garland/was,-50.51064392924309,-14.09785582125187,-19.224939301609993,-2.7749571800231934,11,3,-52.542089484632015,-15.598370224237442,-19.755870454013348,-3.4109673500061035,11,3,2.0314455553889275,1.5005144029855728,0.5309311524033546,0.6360101699829102,1
xtail/passive_1/676,xtail,passive_1,676,676,All phlebotomists are , by dinges.,doffed,salivated,All phlebotomists are doffed by dinges.,All phlebotomists are salivated by dinges.,skulked,xtail/passive_1/doff/was,-56.49704006314278,-14.791854739189148,-24.74194312095642,-3.7778215408325195,13,3,-54.88625755906105,-16.05160903930664,-21.871406316757202,-2.15440034866333,12,2,-1.610782504081726,1.2597543001174927,-2.8705368041992188,-1.6234211921691895,0
xtail/passive_1/678,xtail,passive_1,678,678,Every benefactress isn't , by some boatbuilders.,regaled,writhed,Every benefactress isn't regaled by some boatbuilders.,Every benefactress isn't writhed by some boatbuilders.,wormed,xtail/passive_1/regale/was,-72.48767771013081,-14.67807149887085,-29.894432233646512,-2.570775032043457,13,2,-78.08621555939317,-20.057093620300293,-30.113947961479425,-3.7812857627868652,13,2,5.598537849262357,5.379022121429443,0.2195157278329134,1.2105107307434082,1
xtail/passive_1/679,xtail,passive_1,679,679,That neurobiologist was , by the blighters.,ogled,wallowed,That neurobiologist was ogled by the blighters.,That neurobiologist was wallowed by the blighters.,ruminated,xtail/passive_1/ogle/was,-55.577741861343384,-15.342092990875244,-18.065940856933594,-1.1032625436782837,11,2,-60.346150636672974,-17.453803539276123,-20.722639083862305,-2.7312209606170654,11,2,4.76840877532959,2.111710548400879,2.656698226928711,1.6279584169387817,1
xtail/passive_1/681,xtail,passive_1,681,681,A lot of woodsmen weren't , by a lot of helmsmen.,disquieted,goggled,A lot of woodsmen weren't disquieted by a lot of helmsmen.,A lot of woodsmen weren't goggled by a lot of helmsmen.,goggled,xtail/passive_1/disquiet/was,-74.38225660473108,-15.950464323163033,-27.667945615947247,-0.5435618162155151,17,3,-76.1757892575115,-17.466492891311646,-27.945449700579047,-3.956505298614502,17,3,1.7935326527804136,1.516028568148613,0.27750408463180065,3.412943482398987,1
xtail/passive_1/684,xtail,passive_1,684,684,That etcher is , by the extortionist.,wagged,basked,That etcher is wagged by the extortionist.,That etcher is basked by the extortionist.,sulked,xtail/passive_1/wag/was,-55.8875949382782,-17.744820594787598,-19.935649156570435,-1.594792127609253,11,2,-58.34351062774658,-17.26462173461914,-22.871763706207275,-3.015639066696167,11,2,2.455915689468384,-0.48019886016845703,2.936114549636841,1.420846939086914,1
xtail/passive_1/686,xtail,passive_1,686,686,An ostomy was , by a lot of covariances.,crated,lumbered,An ostomy was crated by a lot of covariances.,An ostomy was lumbered by a lot of covariances.,panted,xtail/passive_1/crate/was,-65.14263866096735,-14.303260087966919,-31.568150497972965,-2.1798970699310303,13,2,-67.67148996889591,-15.648114681243896,-32.75214721262455,-3.673037052154541,13,2,2.528851307928562,1.3448545932769775,1.1839967146515846,1.4931399822235107,1
xtail/passive_1/688,xtail,passive_1,688,688,A lot of maulers were , by actinium.,larded,fizzed,A lot of maulers were larded by actinium.,A lot of maulers were fizzed by actinium.,hyperventilated,xtail/passive_1/lard/was,-66.24412681162357,-14.906183242797852,-22.875292539596558,-4.328467845916748,12,2,-65.9041927009821,-17.026740789413452,-20.414800882339478,-3.1837966442108154,13,3,-0.3399341106414795,2.1205575466156006,-2.46049165725708,-1.1446712017059326,0
xtail/passive_1/689,xtail,passive_1,689,689,A lot of complainers were , by a lot of bacteriologists.,guzzled,commiserated,A lot of complainers were guzzled by a lot of bacteriologists.,A lot of complainers were commiserated by a lot of bacteriologists.,flounced,xtail/passive_1/guzzle/was,-67.930400878191,-18.174607038497925,-27.11255617439747,-3.222623586654663,15,3,-64.2022197060287,-13.607301652431488,-27.95168038830161,-2.8003897666931152,15,3,-3.7281811721622944,-4.567305386066437,0.8391242139041424,-0.42223381996154785,0
xtail/passive_1/690,xtail,passive_1,690,690,This sigmoidoscopy is , by the itinerants.,permed,fawned,This sigmoidoscopy is permed by the itinerants.,This sigmoidoscopy is fawned by the itinerants.,teemed,xtail/passive_1/perm/was,-65.98511359095573,-18.959182739257812,-23.977012038230896,-1.4558017253875732,12,2,-67.7299596965313,-23.056453704833984,-21.624587178230286,-1.795103907585144,13,3,1.7448461055755615,4.097270965576172,-2.3524248600006104,0.3393021821975708,1
xtail/passive_1/696,xtail,passive_1,696,696,Every skivvy is , by most librettists.,wagged,basked,Every skivvy is wagged by most librettists.,Every skivvy is basked by most librettists.,eavesdropped,xtail/passive_1/wag/was,-62.34911957383156,-15.919805526733398,-27.24702113866806,-1.778974175453186,12,2,-66.85541841387749,-16.755836963653564,-30.917288541793823,-3.6345956325531006,12,2,4.506298840045929,0.836031436920166,3.670267403125763,1.8556214570999146,1
xtail/passive_1/697,xtail,passive_1,697,697,This rhetorician is , by some pseud.,crated,lumbered,This rhetorician is crated by some pseud.,This rhetorician is lumbered by some pseud.,writhed,xtail/passive_1/crate/was,-60.32160460948944,-15.616056442260742,-23.46021795272827,-2.4783005714416504,10,2,-61.24526019394398,-13.710253790020943,-26.289676189422607,-3.7166457176208496,10,2,0.9236555844545364,-1.9058026522397995,2.829458236694336,1.2383451461791992,1
xtail/passive_1/700,xtail,passive_1,700,700,Many grandads weren't , by a lot of protractors.,crated,lumbered,Many grandads weren't crated by a lot of protractors.,Many grandads weren't lumbered by a lot of protractors.,hitchhiked,xtail/passive_1/crate/was,-69.69712470471859,-14.12292766571045,-29.583048954606056,-3.780989646911621,14,2,-65.2842772603035,-12.80291759967804,-26.490211576223373,-3.146940231323242,14,2,-4.4128474444150925,-1.3200100660324097,-3.092837378382683,-0.6340494155883789,0
xtail/passive_1/705,xtail,passive_1,705,705,Most philanthropies weren't , by that moviemaking.,larded,fizzed,Most philanthropies weren't larded by that moviemaking.,Most philanthropies weren't fizzed by that moviemaking.,drooled,xtail/passive_1/lard/was,-70.29346489906311,-13.76941728591919,-31.8227818608284,-3.8827919960021973,13,2,-67.71292781829834,-15.22275972366333,-27.78890234231949,-2.4070682525634766,14,3,-2.5805370807647705,1.4533424377441406,-4.033879518508911,-1.4757237434387207,0
xtail/passive_1/707,xtail,passive_1,707,707,A lot of symposiums are , by manicurists.,mistrusted,coexisted,A lot of symposiums are mistrusted by manicurists.,A lot of symposiums are coexisted by manicurists.,quacked,xtail/passive_1/mistrust/was,-57.18643884919584,-15.32766106724739,-17.44940391741693,-1.109403133392334,14,3,-61.77004651725292,-15.653434872627258,-21.707237780094147,-3.725816488265991,14,3,4.583607668057084,0.32577380537986755,4.2578338626772165,2.6164133548736572,1
xtail/passive_1/711,xtail,passive_1,711,711,Hubbies aren't , by the farrago.,hefted,hibernated,Hubbies aren't hefted by the farrago.,Hubbies aren't hibernated by the farrago.,slogged,xtail/passive_1/heft/was,-54.32479804754257,-15.689592838287354,-21.035813093185425,-1.0776654481887817,12,3,-59.213031843304634,-16.9011899381876,-24.71244978904724,-3.0882673263549805,13,4,4.888233795762062,1.2115970999002457,3.6766366958618164,2.0106018781661987,1
xtail/passive_1/712,xtail,passive_1,712,712,All tiddlers aren't , by these wildcatters.,sundered,eavesdropped,All tiddlers aren't sundered by these wildcatters.,All tiddlers aren't eavesdropped by these wildcatters.,pulsated,xtail/passive_1/sunder/was,-67.41031622886658,-15.05139708518982,-28.478108763694763,-3.305354118347168,13,2,-71.26261558011174,-19.102681059390306,-28.27912414073944,-4.169535160064697,15,4,3.852299351245165,4.051283974200487,-0.19898462295532227,0.8641810417175293,1
xtail/passive_1/715,xtail,passive_1,715,715,Some goatherds were , by all saleswomen.,obviated,teemed,Some goatherds were obviated by all saleswomen.,Some goatherds were teemed by all saleswomen.,jigged,xtail/passive_1/obviate/was,-67.52838233113289,-16.604225546121597,-27.727920413017273,-0.9020518064498901,12,3,-63.029781341552734,-12.346214294433594,-27.487330675125122,-3.874070167541504,11,2,-4.498600989580154,-4.2580112516880035,-0.24058973789215088,2.9720183610916138,0
